"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","occurrence_no","collection_no","reference_no","long.x","lat.x","long","lat"
"539","F316",9,443,445.2,"Katian",453,259.51,"Aulopora","Aulopora",0,"Cnidaria","Anthozoa","Auloporida","Auloporidae",12.87,117.57,38531,2754,92,117.57,12.87,117.479900851709,14.9221165060217
"540","F316",9,443,445.2,"Katian",453,259.51,"Aulopora","Aulopora",0,"Cnidaria","Anthozoa","Auloporida","Auloporidae",12.87,117.57,38517,2753,92,117.57,12.87,117.479900851709,14.9221165060217
"541","F316",9,443,445.2,"Katian",453,259.51,"Aulopora","Aulopora",0,"Cnidaria","Anthozoa","Auloporida","Auloporidae",12.17,117.45,38476,2751,92,117.45,12.17,117.479900851709,14.9221165060217
"542","F316",9,443,445.2,"Katian",453,259.51,"Aulopora","Aulopora",0,"Cnidaria","Anthozoa","Auloporida","Auloporidae",13.29,117.28,35999,2648,76,117.28,13.29,117.479900851709,14.9221165060217
"543","F316",9,443,445.2,"Katian",453,259.51,"Aulopora","Aulopora",0,"Cnidaria","Anthozoa","Auloporida","Auloporidae",12.71,117.6,37954,2699,86,117.6,12.71,117.479900851709,14.9221165060217
"544","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.71,117.6,38373,2731,92,117.6,12.71,117.479900851709,14.9221165060217
"545","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.87,117.57,38532,2754,92,117.57,12.87,117.479900851709,14.9221165060217
"546","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.71,117.6,1257247,166845,92,117.6,12.71,117.479900851709,14.9221165060217
"547","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.71,117.6,38065,2702,86,117.6,12.71,117.479900851709,14.9221165060217
"548","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.71,117.6,37956,2699,92,117.6,12.71,117.479900851709,14.9221165060217
"549","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.87,117.57,38518,2753,92,117.57,12.87,117.479900851709,14.9221165060217
"550","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.58,118,38040,2701,86,118,12.58,117.479900851709,14.9221165060217
"551","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.17,117.45,38477,2751,92,117.45,12.17,117.479900851709,14.9221165060217
"552","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.91,117.8,1257268,166849,92,117.8,12.91,117.479900851709,14.9221165060217
"553","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.96,117.4,38456,2749,92,117.4,12.96,117.479900851709,14.9221165060217
"554","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.45,116.89,1257281,166850,92,116.89,12.45,117.479900851709,14.9221165060217
"555","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.45,116.89,38398,2745,92,116.89,12.45,117.479900851709,14.9221165060217
"556","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.82,117.64,1257177,166836,92,117.64,12.82,117.479900851709,14.9221165060217
"557","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.7,116.67,38386,2732,92,116.67,12.7,117.479900851709,14.9221165060217
"558","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.82,117.64,1257181,166837,92,117.64,12.82,117.479900851709,14.9221165060217
"559","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.79,117.64,1257263,166848,92,117.64,12.79,117.479900851709,14.9221165060217
"560","F316",9,443,445.2,"Katian",453,445.2,"Australispira","Australispira",1,"Brachiopoda","Rhynchonellata","Atrypida","Atrypinidae",12.95,117.43,1257223,166843,92,117.43,12.95,117.479900851709,14.9221165060217
"561","F316",9,443,445.2,"Katian",453,445.2,"Bajgolia","Bajgolia",1,"Cnidaria","Anthozoa","Auloporida","Bajgoliidae",12,117.39,38126,2707,87,117.39,12,117.479900851709,14.9221165060217
"562","F316",9,443,445.2,"Katian",453,445.2,"Bajgolia","Bajgolia",1,"Cnidaria","Anthozoa","Auloporida","Bajgoliidae",12.8,117.63,38346,2727,92,117.63,12.8,117.479900851709,14.9221165060217
"563","F316",9,443,445.2,"Katian",453,445.2,"Bajgolia","Bajgolia",1,"Cnidaria","Anthozoa","Auloporida","Bajgoliidae",12.71,117.6,38374,2731,92,117.6,12.71,117.479900851709,14.9221165060217
"564","F316",9,443,445.2,"Katian",453,445.2,"Bajgolia","Bajgolia",1,"Cnidaria","Anthozoa","Auloporida","Bajgoliidae",12.81,117.64,38314,2725,92,117.64,12.81,117.479900851709,14.9221165060217
"565","F316",9,443,445.2,"Katian",453,445.2,"Bajgolia","Bajgolia",1,"Cnidaria","Anthozoa","Auloporida","Bajgoliidae",12.71,117.6,37957,2699,86,117.6,12.71,117.479900851709,14.9221165060217
"566","F316",9,443,445.2,"Katian",453,445.2,"Bajgolia","Bajgolia",1,"Cnidaria","Anthozoa","Auloporida","Bajgoliidae",12.17,117.45,38478,2751,92,117.45,12.17,117.479900851709,14.9221165060217
"567","F316",9,443,445.2,"Katian",453,445.2,"Bajgolia","Bajgolia",1,"Cnidaria","Anthozoa","Auloporida","Bajgoliidae",13.29,117.28,35983,2648,76,117.28,13.29,117.479900851709,14.9221165060217
"568","F316",9,443,445.2,"Katian",453,445.2,"Bajgolia","Bajgolia",1,"Cnidaria","Anthozoa","Auloporida","Bajgoliidae",12.87,117.57,38533,2754,92,117.57,12.87,117.479900851709,14.9221165060217
"569","F316",9,443,445.2,"Katian",453,445.2,"Bajgolia","Bajgolia",1,"Cnidaria","Anthozoa","Auloporida","Bajgoliidae",13.29,117.28,35973,2647,76,117.28,13.29,117.479900851709,14.9221165060217
"570","F316",9,443,445.2,"Katian",453,445.2,"Bajgolia","Bajgolia",1,"Cnidaria","Anthozoa","Auloporida","Bajgoliidae",12.7,116.67,38387,2732,92,116.67,12.7,117.479900851709,14.9221165060217
"571","F316",9,443,445.2,"Katian",477.7,445.2,"Basilicus","Basilicus (Basiliella)",1,"Arthropoda","Trilobita","Asaphida","Asaphidae",12.56,116.72,1377977,188479,63211,116.72,12.56,117.479900851709,14.9221165060217
"572","F316",9,443,445.2,"Katian",458.4,445.2,"Bellimurina","Bellimurina",1,"Brachiopoda","Strophomenata","Strophomenida","Strophomenidae",12.71,117.6,37958,2699,86,117.6,12.71,117.479900851709,14.9221165060217
"573","F316",9,443,445.2,"Katian",458.4,445.2,"Billingsaria","Billingsaria",1,"Cnidaria","Anthozoa","Sarcinulida","Billingsariidae",12,117.39,38128,2707,87,117.39,12,117.479900851709,14.9221165060217
"574","F316",9,443,445.2,"Katian",445.2,445.2,"Bowanorthis","Bowanorthis",1,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",12.91,117.56,1257240,166844,92,117.56,12.91,117.479900851709,14.9221165060217
"575","F316",9,443,445.2,"Katian",445.2,445.2,"Bowanorthis","Bowanorthis",1,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",12.17,117.45,38479,2751,92,117.45,12.17,117.479900851709,14.9221165060217
"576","F316",9,443,445.2,"Katian",445.2,445.2,"Bowanorthis","Bowanorthis",1,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",12.71,117.6,37959,2699,92,117.6,12.71,117.479900851709,14.9221165060217
"577","F316",9,443,445.2,"Katian",445.2,445.2,"Bowanorthis","Bowanorthis",1,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",12.96,117.4,38457,2749,92,117.4,12.96,117.479900851709,14.9221165060217
"578","F316",9,443,445.2,"Katian",445.2,445.2,"Bowanorthis","Bowanorthis",1,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",12.95,117.43,1257224,166843,92,117.43,12.95,117.479900851709,14.9221165060217
"579","F316",9,443,445.2,"Katian",445.2,445.2,"Bowanorthis","Bowanorthis",1,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",12.45,116.89,38399,2745,92,116.89,12.45,117.479900851709,14.9221165060217
"580","F316",9,443,445.2,"Katian",445.2,445.2,"Bowanorthis","Bowanorthis",1,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",12.95,117.42,1257188,166838,92,117.42,12.95,117.479900851709,14.9221165060217
"581","F316",9,443,445.2,"Katian",445.2,445.2,"Bowanorthis","Bowanorthis",1,"Brachiopoda","Rhynchonellata","Orthida","Wangyuiidae",12.45,116.89,1257282,166850,92,116.89,12.45,117.479900851709,14.9221165060217
"582","F316",9,443,445.2,"Katian",458.4,443.8,"Catazyga","Catazyga",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",12.63,115.58,1662930,236049,89459,115.58,12.63,117.479900851709,14.9221165060217
"583","F316",9,443,445.2,"Katian",458.4,443.8,"Catazyga","Catazyga",0,"Brachiopoda","Rhynchonellata","Atrypida","Anazygidae",13.29,117.28,35980,2648,76,117.28,13.29,117.479900851709,14.9221165060217
"584","F316",9,443,445.2,"Katian",453,445.2,"Chaganella","Chaganella",1,"Brachiopoda","Strophomenata","Strophomenida","Hesperomenidae",12.71,117.6,38014,2699,92,117.6,12.71,117.479900851709,14.9221165060217
"585","F316",9,443,445.2,"Katian",453,445.2,"Chaganella","Chaganella",1,"Brachiopoda","Strophomenata","Strophomenida","Hesperomenidae",12.81,117.64,38338,2725,92,117.64,12.81,117.479900851709,14.9221165060217
"586","F316",9,443,445.2,"Katian",453,445.2,"Chaganella","Chaganella",1,"Brachiopoda","Strophomenata","Strophomenida","Hesperomenidae",12.17,117.45,38508,2751,92,117.45,12.17,117.479900851709,14.9221165060217
"587","F316",9,443,445.2,"Katian",453,445.2,"Chaganella","Chaganella",1,"Brachiopoda","Strophomenata","Strophomenida","Hesperomenidae",12.87,117.57,38559,2754,92,117.57,12.87,117.479900851709,14.9221165060217
"588","F316",9,443,445.2,"Katian",453,445.2,"Chaganella","Chaganella",1,"Brachiopoda","Strophomenata","Strophomenida","Hesperomenidae",12.77,117.54,1257262,166847,92,117.54,12.77,117.479900851709,14.9221165060217
"589","F316",9,443,445.2,"Katian",453,445.2,"Chaganella","Chaganella",1,"Brachiopoda","Strophomenata","Strophomenida","Hesperomenidae",12.71,117.6,1257253,166845,92,117.6,12.71,117.479900851709,14.9221165060217
"590","F316",9,443,445.2,"Katian",453,445.2,"Chaganella","Chaganella",1,"Brachiopoda","Strophomenata","Strophomenida","Hesperomenidae",12.95,117.43,1257231,166843,92,117.43,12.95,117.479900851709,14.9221165060217
"591","F316",9,443,445.2,"Katian",453,445.2,"Chaganella","Chaganella",1,"Brachiopoda","Strophomenata","Strophomenida","Hesperomenidae",12.77,117.54,1257258,166846,92,117.54,12.77,117.479900851709,14.9221165060217
"592","F316",9,443,445.2,"Katian",458.4,440.8,"Christiania","Christiania",0,"Brachiopoda","Strophomenata","Strophomenida","Christianiidae",12.71,117.6,37960,2699,92,117.6,12.71,117.479900851709,14.9221165060217
"593","F316",9,443,445.2,"Katian",458.4,440.8,"Christiania","Christiania",0,"Brachiopoda","Strophomenata","Strophomenida","Christianiidae",12.17,117.45,38480,2751,92,117.45,12.17,117.479900851709,14.9221165060217
"594","F316",9,443,445.2,"Katian",458.4,440.8,"Christiania","Christiania",0,"Brachiopoda","Strophomenata","Strophomenida","Christianiidae",12.91,117.8,1257269,166849,92,117.8,12.91,117.479900851709,14.9221165060217
"595","F316",9,443,445.2,"Katian",453,443.8,"Coccoseris","Coccoseris",0,"Cnidaria","Anthozoa","Heliolitida","Coccoserididae",12.71,117.6,37965,2699,86,117.6,12.71,117.479900851709,14.9221165060217
"596","F316",9,443,445.2,"Katian",453,443.8,"Coccoseris","Coccoseris",0,"Cnidaria","Anthozoa","Heliolitida","Coccoserididae",12.71,117.6,38067,2702,86,117.6,12.71,117.479900851709,14.9221165060217
"597","F316",9,443,445.2,"Katian",453,443.8,"Coccoseris","Coccoseris",0,"Cnidaria","Anthozoa","Heliolitida","Coccoserididae",13.29,117.28,35982,2648,76,117.28,13.29,117.479900851709,14.9221165060217
"598","F316",9,443,445.2,"Katian",453,443.8,"Coccoseris","Coccoseris",0,"Cnidaria","Anthozoa","Heliolitida","Coccoserididae",12.96,117.4,38458,2749,92,117.4,12.96,117.479900851709,14.9221165060217
"599","F316",9,443,445.2,"Katian",453,443.8,"Coccoseris","Coccoseris",0,"Cnidaria","Anthozoa","Heliolitida","Coccoserididae",12.81,117.64,38316,2725,92,117.64,12.81,117.479900851709,14.9221165060217
"600","F316",9,443,445.2,"Katian",453,443.8,"Coccoseris","Coccoseris",0,"Cnidaria","Anthozoa","Heliolitida","Coccoserididae",12.87,117.57,38535,2754,92,117.57,12.87,117.479900851709,14.9221165060217
"601","F316",9,443,445.2,"Katian",453,443.8,"Coccoseris","Coccoseris",0,"Cnidaria","Anthozoa","Heliolitida","Coccoserididae",12.58,118,38042,2701,86,118,12.58,117.479900851709,14.9221165060217
"602","F316",9,443,445.2,"Katian",453,443.8,"Coccoseris","Coccoseris",0,"Cnidaria","Anthozoa","Heliolitida","Coccoserididae",12.17,117.45,38482,2751,92,117.45,12.17,117.479900851709,14.9221165060217
"603","F316",9,443,445.2,"Katian",453,443.8,"Coccoseris","Coccoseris",0,"Cnidaria","Anthozoa","Heliolitida","Coccoserididae",12,117.39,38130,2707,87,117.39,12,117.479900851709,14.9221165060217
"604","F316",9,443,445.2,"Katian",453,443.8,"Coccoseris","Coccoseris",0,"Cnidaria","Anthozoa","Heliolitida","Coccoserididae",12.8,117.63,38348,2727,92,117.63,12.8,117.479900851709,14.9221165060217
"605","F316",9,443,445.2,"Katian",445.2,423,"Cromus","Cromus",0,"Arthropoda","Trilobita","Phacopida","Encrinuridae",12.87,117.57,1400185,192952,65603,117.57,12.87,117.479900851709,14.9221165060217
"606","F316",9,443,445.2,"Katian",445.2,423,"Cromus","Cromus",0,"Arthropoda","Trilobita","Phacopida","Encrinuridae",12.82,117.59,1400130,166916,65603,117.59,12.82,117.479900851709,14.9221165060217
"607","F316",9,443,445.2,"Katian",445.2,423,"Cromus","Cromus",0,"Arthropoda","Trilobita","Phacopida","Encrinuridae",12.56,116.72,1377983,188479,63211,116.72,12.56,117.479900851709,14.9221165060217
"608","F316",9,443,445.2,"Katian",453,438.5,"Cyclospira","Cyclospira",0,"Brachiopoda","Rhynchonellata","Atrypida","Cyclospiridae",12.87,117.57,38536,2754,92,117.57,12.87,117.479900851709,14.9221165060217
"609","F316",9,443,445.2,"Katian",453,445.2,"Didymelasma","Didymelasma",1,"Brachiopoda","Rhynchonellata","Pentamerida","Parallelelasmatidae",12.95,117.42,1257189,166838,92,117.42,12.95,117.479900851709,14.9221165060217
"610","F316",9,443,445.2,"Katian",453,445.2,"Didymelasma","Didymelasma",1,"Brachiopoda","Rhynchonellata","Pentamerida","Parallelelasmatidae",12.45,116.89,1257283,166850,92,116.89,12.45,117.479900851709,14.9221165060217
"611","F316",9,443,445.2,"Katian",453,445.2,"Didymelasma","Didymelasma",1,"Brachiopoda","Rhynchonellata","Pentamerida","Parallelelasmatidae",12.91,117.56,1257241,166844,92,117.56,12.91,117.479900851709,14.9221165060217
"612","F316",9,443,445.2,"Katian",453,445.2,"Didymelasma","Didymelasma",1,"Brachiopoda","Rhynchonellata","Pentamerida","Parallelelasmatidae",12.45,116.89,38400,2745,92,116.89,12.45,117.479900851709,14.9221165060217
"613","F316",9,443,445.2,"Katian",453,445.2,"Didymelasma","Didymelasma",1,"Brachiopoda","Rhynchonellata","Pentamerida","Parallelelasmatidae",12.87,117.57,38538,2754,92,117.57,12.87,117.479900851709,14.9221165060217
"614","F316",9,443,445.2,"Katian",453,445.2,"Didymelasma","Didymelasma",1,"Brachiopoda","Rhynchonellata","Pentamerida","Parallelelasmatidae",12.96,117.4,38459,2749,92,117.4,12.96,117.479900851709,14.9221165060217
"615","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",12.81,117.64,38318,2725,92,117.64,12.81,117.479900851709,14.9221165060217
"616","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",12.8,117.63,38350,2727,92,117.63,12.8,117.479900851709,14.9221165060217
"617","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",12.71,117.6,1257166,166834,92,117.6,12.71,117.479900851709,14.9221165060217
"618","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",12.71,117.6,1257172,166835,92,117.6,12.71,117.479900851709,14.9221165060217
"619","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",12.95,117.42,38366,2730,92,117.42,12.95,117.479900851709,14.9221165060217
"620","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",12.71,117.6,37967,2699,86,117.6,12.71,117.479900851709,14.9221165060217
"621","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",13.14,117.27,1257234,64562,92,117.27,13.14,117.479900851709,14.9221165060217
"622","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",12.8,117.63,38342,2726,92,117.63,12.8,117.479900851709,14.9221165060217
"623","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",12.45,116.89,38401,2745,92,116.89,12.45,117.479900851709,14.9221165060217
"624","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",12.17,117.45,38483,2751,92,117.45,12.17,117.479900851709,14.9221165060217
"625","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",13.29,117.28,35991,2648,76,117.28,13.29,117.479900851709,14.9221165060217
"626","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",12.58,118,38512,2752,92,118,12.58,117.479900851709,14.9221165060217
"627","F316",9,443,445.2,"Katian",453,423,"Dinorthis","Dinorthis",0,"Brachiopoda","Rhynchonellata","Orthida","Plaesiomyidae",12.71,117.6,38068,2702,92,117.6,12.71,117.479900851709,14.9221165060217
"628","F316",9,443,445.2,"Katian",453,445.2,"Doleroides","Doleroides",1,"Brachiopoda","Rhynchonellata","Orthida","Plectorthidae",12.58,118,38022,2700,86,118,12.58,117.479900851709,14.9221165060217
"629","F316",9,443,445.2,"Katian",453,445.2,"Doleroides","Doleroides",1,"Brachiopoda","Rhynchonellata","Orthida","Plectorthidae",12.58,118,38044,2701,86,118,12.58,117.479900851709,14.9221165060217
"630","F316",9,443,445.2,"Katian",453,445.2,"Doleroides","Doleroides",1,"Brachiopoda","Rhynchonellata","Orthida","Plectorthidae",12.17,117.45,38484,2751,92,117.45,12.17,117.479900851709,14.9221165060217
"631","F316",9,443,445.2,"Katian",453,445.2,"Doleroides","Doleroides",1,"Brachiopoda","Rhynchonellata","Orthida","Plectorthidae",12.45,116.89,38402,2745,92,116.89,12.45,117.479900851709,14.9221165060217
"632","F316",9,443,445.2,"Katian",453,445.2,"Doleroides","Doleroides",1,"Brachiopoda","Rhynchonellata","Orthida","Plectorthidae",12.45,116.89,1257284,166850,92,116.89,12.45,117.479900851709,14.9221165060217
"633","F316",9,443,445.2,"Katian",453,445.2,"Doleroides","Doleroides",1,"Brachiopoda","Rhynchonellata","Orthida","Plectorthidae",12.91,117.8,1257270,166849,92,117.8,12.91,117.479900851709,14.9221165060217
"634","F316",9,443,445.2,"Katian",453,445.2,"Doleroides","Doleroides",1,"Brachiopoda","Rhynchonellata","Orthida","Plectorthidae",12.63,115.58,1662932,236049,89459,115.58,12.63,117.479900851709,14.9221165060217
"635","F316",9,443,445.2,"Katian",453,445.2,"Doleroides","Doleroides",1,"Brachiopoda","Rhynchonellata","Orthida","Plectorthidae",12.71,117.6,37969,2699,92,117.6,12.71,117.479900851709,14.9221165060217
"636","F316",9,443,445.2,"Katian",453,445.2,"Doleroides","Doleroides",1,"Brachiopoda","Rhynchonellata","Orthida","Plectorthidae",12.79,117.64,1257264,166848,92,117.64,12.79,117.479900851709,14.9221165060217
