"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","formation","member","occurrence_no","collection_no","collection_name","reference_no","long.x","lat.x","long","lat"
"98","F177",2,67,"251.902","Changhsingian","264.28","251.902","Mimaria","Mimaria",1,"Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",37.31,88,"Takhtabulak","","943758","109471","Kutali 2, Upper Takhtabulak Fm","27409",88,37.31,90,38.7392722920274
"99","F177",2,67,"251.902","Changhsingian","254.14","251.902","Notothyrina","Notothyrina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",37.25,88.26,"Takhtabulak","","943797","109477","Shor-Bulak, Upper Takhtabulak Fm, Tabulate Bioherm","27409",88.26,37.25,90,38.7392722920274
"100","F177",2,67,"251.902","Changhsingian","254.14","251.902","Notothyrina","Notothyrina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",37.07,88.59,"Takhtabulak","","943726","109466","Kur-Istik 1, Upper Takhtabulak Fm","27409",88.59,37.07,90,38.7392722920274
"101","F177",2,67,"251.902","Changhsingian","254.14","251.902","Notothyrina","Notothyrina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",37.31,88,"Takhtabulak","","943746","109470","Kutali 1, Upper Takhtabulak Fm","27409",88,37.31,90,38.7392722920274
"102","F177",2,67,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",37.07,88.59,"Takhtabulak","","943733","109467","Kur-Istik 2, Lower Takhtabulak Fm","27409",88.59,37.07,90,38.7392722920274
"103","F177",2,67,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",37.07,88.59,"Takhtabulak","","943730","109466","Kur-Istik 1, Upper Takhtabulak Fm","27409",88.59,37.07,90,38.7392722920274
"104","F177",2,67,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",37.25,88.26,"Takhtabulak","","943802","109477","Shor-Bulak, Upper Takhtabulak Fm, Tabulate Bioherm","27409",88.26,37.25,90,38.7392722920274
"105","F177",2,67,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",37.18,88.38,"Takhtabulak","","761589","81386","Ak-Bura, Upper Takhtabulak Formation, Pamir Mountains","27409",88.38,37.18,90,38.7392722920274
"106","F177",2,67,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",36.86,88.93,"Takhtabulak","","873162","96811","Djilga-Kochusu, Lower Takhtabulak Fm","27409",88.93,36.86,90,38.7392722920274
"107","F177",2,67,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",37.31,88,"Takhtabulak","","943763","109471","Kutali 2, Upper Takhtabulak Fm","27409",88,37.31,90,38.7392722920274
"108","F177",2,67,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",37.28,88.1,"Takhtabulak","","943780","109475","Muzdu-Bulak, Upper Takhtabulak Fm, Tabulate Bioherm","27409",88.1,37.28,90,38.7392722920274
"109","F177",2,67,"251.902","Changhsingian","323.2","251.2","Orthotichia","Orthotichia",0,"Brachiopoda","Rhynchonellata","Orthida","Schizophoriidae",37.07,88.59,"Takhtabulak","","943731","109467","Kur-Istik 2, Lower Takhtabulak Fm","27409",88.59,37.07,90,38.7392722920274
"110","F177",2,67,"251.902","Changhsingian","323.2","251.2","Orthotichia","Orthotichia",0,"Brachiopoda","Rhynchonellata","Orthida","Schizophoriidae",37.25,88.26,"Takhtabulak","","943798","109477","Shor-Bulak, Upper Takhtabulak Fm, Tabulate Bioherm","27409",88.26,37.25,90,38.7392722920274
"111","F177",2,67,"251.902","Changhsingian","264.28","251.902","Peltichia","Peltichia",1,"Brachiopoda","Rhynchonellata","Orthida","Enteletidae",37.07,88.59,"Takhtabulak","","943732","109467","Kur-Istik 2, Lower Takhtabulak Fm","27409",88.59,37.07,90,38.7392722920274
"112","F177",2,67,"251.902","Changhsingian","264.28","251.902","Peltichia","Peltichia",1,"Brachiopoda","Rhynchonellata","Orthida","Enteletidae",37.25,88.26,"Takhtabulak","","943799","109477","Shor-Bulak, Upper Takhtabulak Fm, Tabulate Bioherm","27409",88.26,37.25,90,38.7392722920274
"113","F177",2,67,"251.902","Changhsingian","298.9","251.902","Permophricodothyris","Permophricodothyris",1,"Brachiopoda","Rhynchonellata","Spiriferida","Elythidae",37.07,88.59,"Takhtabulak","","943708","109465","Kur-Istik 1, Lower Takhtabulak Fm","27409",88.59,37.07,90,38.7392722920274
"114","F177",2,67,"251.902","Changhsingian","290.1","251.902","Pseudohuangia","Pseudohuangia",1,"Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",37.25,88.26,"Takhtabulak","","945851","74977","Shor-Bulak, Upper Takhtabulak Unspecified","25297",88.26,37.25,90,38.7392722920274
"115","F177",2,67,"251.902","Changhsingian","290.1","251.902","Pseudohuangia","Pseudohuangia",1,"Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",37.07,88.59,"Takhtabulak","","945822","109829","Kur-Istyk River, Fourth Tributary","27407",88.59,37.07,90,38.7392722920274
"116","F177",2,67,"251.902","Changhsingian","290.1","251.902","Pseudohuangia","Pseudohuangia",1,"Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",37.31,88,"Takhtabulak","","945847","109836","Kutali Ravine, near 3895.3 topographic marker","25297",88,37.31,90,38.7392722920274
"117","F177",2,67,"251.902","Changhsingian","273.01","251.902","Timorocarinophyllum","Timorocarinophyllum",1,"Cnidaria","Anthozoa","Stauriida","Timorphyllidae",37.07,88.59,"Takhtabulak","","945821","109829","Kur-Istyk River, Fourth Tributary","27407",88.59,37.07,90,38.7392722920274
"118","F177",2,67,"251.902","Changhsingian","266.9","251.902","Waagenophyllum","Waagenophyllum (Waagenophyllum)",1,"Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",37.18,88.38,"Takhtabulak","","761586","81385","Ak-Bura, right bank 6 km from mouth, Pamir Mountains","27407",88.38,37.18,90,38.7392722920274
"119","F177",2,67,"251.902","Changhsingian","266.9","251.902","Waagenophyllum","Waagenophyllum (Waagenophyllum)",1,"Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",37.07,88.59,"Takhtabulak","","945841","109829","Kur-Istyk River, Fourth Tributary","25297",88.59,37.07,90,38.7392722920274
"120","F177",2,67,"251.902","Changhsingian","266.9","251.902","Waagenophyllum","Waagenophyllum (Waagenophyllum)",1,"Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",37.31,88,"Takhtabulak","","945846","109836","Kutali Ravine, near 3895.3 topographic marker","25297",88,37.31,90,38.7392722920274
"121","F177",2,67,"251.902","Changhsingian","266.9","251.902","Waagenophyllum","Waagenophyllum (Waagenophyllum)",1,"Cnidaria","Anthozoa","Stauriida","Waagenophyllidae",37.01,88.91,"Takhtabulak","","876839","97286","Dunkelidyik, Pamir Mountains","27407",88.91,37.01,90,38.7392722920274
"122","F177",2,67,"251.902","Changhsingian","315.2","251.902","Wellerella","Wellerella",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",37.31,88,"Takhtabulak","","943754","109471","Kutali 2, Upper Takhtabulak Fm","27409",88,37.31,90,38.7392722920274
"123","F177",2,67,"251.902","Changhsingian","315.2","251.902","Wellerella","Wellerella",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",37.28,88.1,"Takhtabulak","","943771","109474","Muzdu-Bulak, Upper Takhtabulak Fm, Algal Bioherm","27409",88.1,37.28,90,38.7392722920274
"124","F177",2,67,"251.902","Changhsingian","315.2","251.902","Wellerella","Wellerella",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",37.07,88.59,"Takhtabulak","","943719","109466","Kur-Istik 1, Upper Takhtabulak Fm","27409",88.59,37.07,90,38.7392722920274
"125","F177",2,67,"251.902","Changhsingian","315.2","251.902","Wellerella","Wellerella",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Wellerellidae",37.25,88.26,"Takhtabulak","","943792","109477","Shor-Bulak, Upper Takhtabulak Fm, Tabulate Bioherm","27409",88.26,37.25,90,38.7392722920274
"126","F217",3,30,"251.902","Changhsingian","254.14","251.902","Claraioides","Claraioides",1,"Mollusca","Bivalvia","Pectinida","Pterinopectinidae",26.74,54.06,"Urushten","Upper","577385","60742","Nikitin village road, Malaya Laba River, NW Caucasus","31856",54.06,26.74,54,26.565051177078
"127","F217",3,30,"251.902","Changhsingian","254.14","251.902","Claraioides","Claraioides",1,"Mollusca","Bivalvia","Pectinida","Pterinopectinidae",26.7,54.1,"Urushten","Upper","577386","60743","Severnaya Ravine, top of Upper Urushten Formation, Malaya Laba River, Caucasus","17419",54.1,26.7,54,26.565051177078
"128","F217",3,30,"251.902","Changhsingian","293.52","251.902","Gefonia","Gefonia",1,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",26.65,54,"Urushten","","984595","118080","Yatyrgvarta Mountain, northern Caucasus","27328",54,26.65,54,26.565051177078
"129","F217",3,30,"251.902","Changhsingian","293.52","251.902","Gefonia","Gefonia",1,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",26.62,53.79,"","","960375","112569","Gefo Mountain, north Caucasus","36654",53.79,26.62,54,26.565051177078
"130","F217",3,30,"251.902","Changhsingian","293.52","251.902","Gefonia","Gefonia",1,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",26.7,54.1,"","","960374","112568","Severnaya Balka, 1 km from mouth, P2a horizon, north Caucasus","36654",54.1,26.7,54,26.565051177078
"131","F217",3,30,"251.902","Changhsingian","293.52","251.902","Gefonia","Gefonia",1,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",26.75,54.07,"","","960372","112566","Nikitina Balka, 1 km from mouth, north Caucasus","36654",54.07,26.75,54,26.565051177078
"132","F217",3,30,"251.902","Changhsingian","293.52","251.902","Gefonia","Gefonia",1,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",26.75,54.08,"Nikitin","","932431","60621","Nikitin Ravine, Nikitin Formation, Malaya Laba River, NW Caucasus Mountains","33464",54.08,26.75,54,26.565051177078
"133","F217",3,30,"251.902","Changhsingian","293.52","251.902","Gefonia","Gefonia",1,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",26.75,54.09,"","","960373","112567","Nikitina Balka, 2.5 km from mouth, P2a horizon, north Caucasus","36654",54.09,26.75,54,26.565051177078
"134","F217",3,30,"251.902","Changhsingian","290.1","251.902","Gerassimovia","Gerassimovia",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae",26.62,53.79,"","","1069069","112569","Gefo Mountain, north Caucasus","42616",53.79,26.62,54,26.565051177078
"135","F217",3,30,"251.902","Changhsingian","273.01","251.902","Gundarolasmina","Gundarolasmina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",26.7,53.54,"Urushten","","1069075","127858","Raskol Cliff, NW Caucasus","42616",53.54,26.7,54,26.565051177078
"136","F217",3,30,"251.902","Changhsingian","273.01","251.902","Gundarolasmina","Gundarolasmina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",26.65,54.03,"","","1069074","127879","Armovka Ravine, 4 km from mouth, P2b horizon, NW Caucasus","42616",54.03,26.65,54,26.565051177078
"137","F217",3,30,"251.902","Changhsingian","273.01","251.902","Gundarolasmina","Gundarolasmina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Heterelasminidae",26.65,54,"Urushten","","987143","118080","Yatyrgvarta Mountain, northern Caucasus","27328",54,26.65,54,26.565051177078
"138","F217",3,30,"251.902","Changhsingian","259.51","251.902","Labaia","Labaia",1,"Brachiopoda","Rhynchonellata","Terebratulida","Labaiidae",26.7,53.54,"Urushten","","1069071","127858","Raskol Cliff, NW Caucasus","42616",53.54,26.7,54,26.565051177078
"139","F217",3,30,"251.902","Changhsingian","259.51","251.902","Labaia","Labaia",1,"Brachiopoda","Rhynchonellata","Terebratulida","Labaiidae",26.62,53.79,"","","1069072","112569","Gefo Mountain, north Caucasus","42616",53.79,26.62,54,26.565051177078
"140","F217",3,30,"251.902","Changhsingian","259.51","251.902","Labaia","Labaia",1,"Brachiopoda","Rhynchonellata","Terebratulida","Labaiidae",26.75,54.08,"Nikitin","","932430","60621","Nikitin Ravine, Nikitin Formation, Malaya Laba River, NW Caucasus Mountains","33464",54.08,26.75,54,26.565051177078
"141","F217",3,30,"251.902","Changhsingian","264.28","251.902","Licharewina","Licharewina",1,"Brachiopoda","Rhynchonellata","Spiriferinida","Cyrtinidae",26.62,53.79,"Urushten","Lower","576201","60625","Gefo Mountain, NW Caucasus","17419",53.79,26.62,54,26.565051177078
"142","F217",3,30,"251.902","Changhsingian","264.28","251.902","Licharewina","Licharewina",1,"Brachiopoda","Rhynchonellata","Spiriferinida","Cyrtinidae",26.7,53.54,"Urushten","Lower","576200","60624","Raskol Cliff, Bzykha River, NW Caucasus","17419",53.54,26.7,54,26.565051177078
"143","F217",3,30,"251.902","Changhsingian","264.28","251.902","Licharewina","Licharewina",1,"Brachiopoda","Rhynchonellata","Spiriferinida","Cyrtinidae",26.52,53.94,"Urushten","Lower","576204","60626","Urushten Ravine, Lower Urushten Formation, Urushten River, NW Caucasus","17419",53.94,26.52,54,26.565051177078
"144","F217",3,30,"251.902","Changhsingian","264.28","251.902","Licharewina","Licharewina",1,"Brachiopoda","Rhynchonellata","Spiriferinida","Cyrtinidae",26.7,54.1,"Urushten","Lower","576198","60622","Severnaya Ravine, Lower Urushten Formation, Malaya Laba River, NW Caucasus","17419",54.1,26.7,54,26.565051177078
"145","F217",3,30,"251.902","Changhsingian","330.9","251.902","Neilsonia","Neilsonia",1,"Mollusca","Gastropoda","Murchisoniina","Gosseletinidae",26.74,54.06,"Urushten","Upper","843524","60742","Nikitin village road, Malaya Laba River, NW Caucasus","31856",54.06,26.74,54,26.565051177078
"146","F217",3,30,"251.902","Changhsingian","254.14","251.902","Notothyrina","Notothyrina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",26.75,54.07,"","","960371","112566","Nikitina Balka, 1 km from mouth, north Caucasus","36654",54.07,26.75,54,26.565051177078
"147","F217",3,30,"251.902","Changhsingian","254.14","251.902","Notothyrina","Notothyrina",1,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",26.65,54,"Urushten","","984596","118080","Yatyrgvarta Mountain, northern Caucasus","27328",54,26.65,54,26.565051177078
"148","F217",3,30,"251.902","Changhsingian","293.52","251.2","Notothyris","Notothyris",0,"Brachiopoda","Rhynchonellata","Terebratulida","Notothyrididae",26.62,53.79,"","","1041972","112569","Gefo Mountain, north Caucasus","27409",53.79,26.62,54,26.565051177078
"149","F217",3,30,"251.902","Changhsingian","266.9","251.902","Pseudowellerella","Pseudowellerella",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae",26.75,54.09,"","","1069066","127895","Nikitina Balka, 2.25 km from mouth, P2a horizon, north Caucasus","42616",54.09,26.75,54,26.565051177078
"150","F217",3,30,"251.902","Changhsingian","266.9","251.902","Pseudowellerella","Pseudowellerella",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae",26.62,53.79,"","","1069068","112569","Gefo Mountain, north Caucasus","42616",53.79,26.62,54,26.565051177078
"151","F217",3,30,"251.902","Changhsingian","266.9","251.902","Pseudowellerella","Pseudowellerella",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae",26.75,54.07,"","","1069065","112566","Nikitina Balka, 1 km from mouth, north Caucasus","42616",54.07,26.75,54,26.565051177078
"152","F217",3,30,"251.902","Changhsingian","266.9","251.902","Pseudowellerella","Pseudowellerella",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Allorhynchidae",26.7,53.54,"Urushten","","1069067","127858","Raskol Cliff, NW Caucasus","42616",53.54,26.7,54,26.565051177078
"153","F217",3,30,"251.902","Changhsingian","438.5","251.902","Rhipidomella","Rhipidomella",1,"Brachiopoda","Rhynchonellata","Orthida","Rhipidomellidae",26.75,54.08,"Urushten","Upper","577383","60740","Nikitin Ravine, Upper Urushten Formation, Malaya Laba River, NW Caucasus","17419",54.08,26.75,54,26.565051177078
"154","F217",3,30,"251.902","Changhsingian","438.5","251.902","Rhipidomella","Rhipidomella",1,"Brachiopoda","Rhynchonellata","Orthida","Rhipidomellidae",26.73,54.07,"Urushten","Upper","577382","60739","Kolpachi Ravine, Upper Urushten Formation, Malaya Laba River, NW Caucasus","17419",54.07,26.73,54,26.565051177078
"155","F217",3,30,"251.902","Changhsingian","438.5","251.902","Rhipidomella","Rhipidomella",1,"Brachiopoda","Rhynchonellata","Orthida","Rhipidomellidae",26.7,54.1,"Urushten","Upper","577380","60738","Severnaya Ravine, Upper Urushten Formation, Malaya Laba River, NW Caucasus","17419",54.1,26.7,54,26.565051177078
"156","F298",4,64,"251.902","Changhsingian","346.7","227","Allorisma","Allorisma",0,"Mollusca","Bivalvia","Pholadomyida","Edmondiidae",13.36,-29.56,"Rustler","Virginia Draw","494773","50002","Rustler Formation, Locality 2, Rustler Spring","13432",-29.56,13.36,-26.5200991482913,14.9221165060217
"157","F298",4,64,"251.902","Changhsingian","273.01","208.5","Araxathyris","Araxathyris",0,"Brachiopoda","Rhynchonellata","Athyridida","Athyrididae",13.28,-29.6,"Rustler","Virginia Draw","494820","50016","Rustler Formation, Locality 16, Big Canyon Draw","13432",-29.6,13.28,-26.5200991482913,14.9221165060217
"158","F298",4,64,"251.902","Changhsingian","273.01","208.5","Araxathyris","Araxathyris",0,"Brachiopoda","Rhynchonellata","Athyridida","Athyrididae",13.35,-29.57,"Rustler","Virginia Draw","494746","50001","Rustler Formation, Locality 1, Rustler Spring","13432",-29.57,13.35,-26.5200991482913,14.9221165060217
"159","F298",4,64,"251.902","Changhsingian","330.9","251.902","Aviculopinna","Aviculopinna",1,"Mollusca","Bivalvia","Ostreida","Pinnidae",13.35,-29.57,"Rustler","Virginia Draw","494756","50001","Rustler Formation, Locality 1, Rustler Spring","13432",-29.57,13.35,-26.5200991482913,14.9221165060217
"160","F298",4,64,"251.902","Changhsingian","307","251.902","Cibecuia","Cibecuia",1,"Mollusca","Gastropoda","Cerithimorpha","Orthonemidae",13.33,-29.58,"Rustler","Virginia Draw","494833","50018","Rustler Formation, Locality 18, Rustler Spring","13432",-29.58,13.33,-26.5200991482913,14.9221165060217
"161","F298",4,64,"251.902","Changhsingian","307","251.902","Cibecuia","Cibecuia",1,"Mollusca","Gastropoda","Cerithimorpha","Orthonemidae",13.36,-29.54,"Rustler","Virginia Draw","494826","50017","Rustler Formation, Locality 17, Virginia Draw","13432",-29.54,13.36,-26.5200991482913,14.9221165060217
"162","F298",4,64,"251.902","Changhsingian","445.2","247.2","Donaldina","Donaldina",0,"Mollusca","Gastropoda","Heterostropha","Donaldinidae",13.38,-29.54,"Rustler","Virginia Draw","494804","50009","Rustler Formation, Locality 9, Virginia Draw","13432",-29.54,13.38,-26.5200991482913,14.9221165060217
"163","F298",4,64,"251.902","Changhsingian","445.2","247.2","Donaldina","Donaldina",0,"Mollusca","Gastropoda","Heterostropha","Donaldinidae",13.28,-29.6,"Rustler","Virginia Draw","494821","50016","Rustler Formation, Locality 16, Big Canyon Draw","13432",-29.6,13.28,-26.5200991482913,14.9221165060217
