"","cell","cell_id","occs","interval.ma","early_interval","fad","lad","accepted_name","genus","ex","phylum","class","order","family","paleolat","paleolng","formation","member","occurrence_no","collection_no","collection_name","reference_no","long.x","lat.x","lat","long"
"2351","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anatina","Anatina",0,"Mollusca","Bivalvia","Veneroidei","Anatinellidae",26.94,27.41,"","","1637927","232118","Monte Lanino, Bed 9 (shell beds)","26735",27.41,26.94,25.843635057496,24.4563529129403
"2352","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anatina","Anatina",0,"Mollusca","Bivalvia","Veneroidei","Anatinellidae",27.79,26.8,"","","1467708","204938","Tremezzina, Lombardy","70306",26.8,27.79,25.843635057496,24.4563529129403
"2353","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anatina","Anatina",0,"Mollusca","Bivalvia","Veneroidei","Anatinellidae",27.56,26.82,"Calcare di Zu","","1467706","38114","Brumano, Central Lombardy, Italy","70306",26.82,27.56,25.843635057496,24.4563529129403
"2354","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anatina","Anatina",0,"Mollusca","Bivalvia","Veneroidei","Anatinellidae",27.88,26.77,"","","1467712","204978","Cima, Lago di Lugano, Lombardy","70306",26.77,27.88,25.843635057496,24.4563529129403
"2355","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anatina","Anatina",0,"Mollusca","Bivalvia","Veneroidei","Anatinellidae",27.76,26.81,"","","1467705","204952","Guggiate, Bellagio, Lombardy","70306",26.81,27.76,25.843635057496,24.4563529129403
"2356","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anatina","Anatina",0,"Mollusca","Bivalvia","Veneroidei","Anatinellidae",27.7,26.55,"","","1467711","204951","Gaggio, Val Ritorta, Lombardy","70306",26.55,27.7,25.843635057496,24.4563529129403
"2357","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anatina","Anatina",0,"Mollusca","Bivalvia","Veneroidei","Anatinellidae",27.39,27.22,"Riva di Solto","","397447","38167","Lombardian Alps, Riva di Solto Formation","10252",27.22,27.39,25.843635057496,24.4563529129403
"2358","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anatina","Anatina",0,"Mollusca","Bivalvia","Veneroidei","Anatinellidae",27.58,27.01,"","","1467707","204950","Val Taleggio, Lombardy","70306",27.01,27.58,25.843635057496,24.4563529129403
"2359","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anatina","Anatina",0,"Mollusca","Bivalvia","Veneroidei","Anatinellidae",27.48,26.85,"Calcare di Zu","","1467710","38116","Locatello, Central Lombardy, Italy","70306",26.85,27.48,25.843635057496,24.4563529129403
"2360","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",27.59,26.79,"Calcare di Zu","","1467439","38083","Azzarola, Central Lombardy, Italy","70306",26.79,27.59,25.843635057496,24.4563529129403
"2361","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",27.7,26.55,"","","1467755","204951","Gaggio, Val Ritorta, Lombardy","70306",26.55,27.7,25.843635057496,24.4563529129403
"2362","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",27.63,26.73,"","","1467756","204975","San Pietro, Val dell'Oro, Civate","70306",26.73,27.63,25.843635057496,24.4563529129403
"2363","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",27.88,26.77,"","","1467753","204978","Cima, Lago di Lugano, Lombardy","70306",26.77,27.88,25.843635057496,24.4563529129403
"2364","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Anomia","Anomia",0,"Mollusca","Bivalvia","Pectinida","Anomiidae",27.74,26.8,"","","1467754","204976","Limonta, Lombardy","70306",26.8,27.74,25.843635057496,24.4563529129403
"2365","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Arca","Arca",0,"Mollusca","Bivalvia","Arcida","Arcidae",27.7,26.55,"","","1467355","204951","Gaggio, Val Ritorta, Lombardy","70306",26.55,27.7,25.843635057496,24.4563529129403
"2366","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Arca","Arca",0,"Mollusca","Bivalvia","Arcida","Arcidae",27.58,27.01,"","","1467353","204950","Val Taleggio, Lombardy","70306",27.01,27.58,25.843635057496,24.4563529129403
"2367","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Arca","Arca",0,"Mollusca","Bivalvia","Arcida","Arcidae",27.47,26.93,"Calcare di Zu","","1467742","38118","Val Brembilla, Central Lombardy, Italy","70306",26.93,27.47,25.843635057496,24.4563529129403
"2368","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Arca","Arca",0,"Mollusca","Bivalvia","Arcida","Arcidae",27.59,26.79,"Calcare di Zu","","1467352","38083","Azzarola, Central Lombardy, Italy","70306",26.79,27.59,25.843635057496,24.4563529129403
"2369","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Arca","Arca",0,"Mollusca","Bivalvia","Arcida","Arcidae",27.62,26.75,"","","1467376","204937","Luera, Valmadrera, Lombardy","70306",26.75,27.62,25.843635057496,24.4563529129403
"2370","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Arctica","Arctica",0,"Mollusca","Bivalvia","Veneroidei","Arcticidae",27.63,26.73,"","","1467701","204975","San Pietro, Val dell'Oro, Civate","70306",26.73,27.63,25.843635057496,24.4563529129403
"2371","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Arctica","Arctica",0,"Mollusca","Bivalvia","Veneroidei","Arcticidae",27.58,27.01,"","","1467700","204950","Val Taleggio, Lombardy","70306",27.01,27.58,25.843635057496,24.4563529129403
"2372","F259",14,769,"201.4","Rhaetian","89.8","0.0117","Arctica","Arctica",0,"Mollusca","Bivalvia","Veneroidei","Arcticidae",27.59,26.79,"Calcare di Zu","","1467192","38083","Azzarola, Central Lombardy, Italy","70306",26.79,27.59,25.843635057496,24.4563529129403
"2373","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.51,26.77,"Calcare di Zu","","288709","27537","Albenza 1, Italy","7591",26.77,27.51,25.843635057496,24.4563529129403
"2374","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.28,26.95,"Calcare di Zu","","396715","38127","Casazza, Central Lombardy, Italy","10224",26.95,27.28,25.843635057496,24.4563529129403
"2375","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.53,26.85,"Calcare di Zu","","396668","38113","Rota Fuori, Central Lombardy, Italy","10224",26.85,27.53,25.843635057496,24.4563529129403
"2376","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.43,26.87,"Calcare di Zu","","396727","38131","S. Antonio Abbandonato, Central Lombardy, italy","10237",26.87,27.43,25.843635057496,24.4563529129403
"2377","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.48,26.85,"Calcare di Zu","","396679","38116","Locatello, Central Lombardy, Italy","10224",26.85,27.48,25.843635057496,24.4563529129403
"2378","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.92,26.77,"Calcare di Zu","","288698","27536","Denti della Vecchia","7591",26.77,27.92,25.843635057496,24.4563529129403
"2379","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.38,26.97,"Calcare di Zu","","396703","38123","Gazzaniga-Val Rovaro, Central Lombardy, Italy","10224",26.97,27.38,25.843635057496,24.4563529129403
"2380","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.4,26.86,"Calcare di Zu","","288735","27539","Monte del Cavallo 2, Italy","7591",26.86,27.4,25.843635057496,24.4563529129403
"2381","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.25,26.93,"Calcare di Zu","","396712","38126","Berzo S. Fermo, Central Lombardy, Italy","10224",26.93,27.25,25.843635057496,24.4563529129403
"2382","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.39,26.92,"Calcare di Zu","","396740","38132","Miragolo S. Marco, Central Lombardy, Italy","10237",26.92,27.39,25.843635057496,24.4563529129403
"2383","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.59,26.79,"Calcare di Zu","","396182","38083","Azzarola, Central Lombardy, Italy","10224",26.79,27.59,25.843635057496,24.4563529129403
"2384","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.35,26.93,"Calcare di Zu","","396696","38122","Comenduno, Central Lombardy, Italy","10224",26.93,27.35,25.843635057496,24.4563529129403
"2385","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.56,26.82,"Calcare di Zu","","396671","38114","Brumano, Central Lombardy, Italy","10224",26.82,27.56,25.843635057496,24.4563529129403
"2386","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.38,26.97,"Calcare di Zu","","396708","38124","Gazzangia-Val S. Rocco, Central Lombardy, Italy","10224",26.97,27.38,25.843635057496,24.4563529129403
"2387","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",27.24,26.94,"Calcare di Zu","","396717","38128","Monte di Grone, Central Lombardy, Italy","10224",26.94,27.24,25.843635057496,24.4563529129403
"2388","F259",14,769,"201.4","Rhaetian","237","201.4","Astraeomorpha","Astraeomorpha",1,"Cnidaria","Anthozoa","Scleractinia","Astraeomorphidae",25.52,29.78,"","","638812","36572","Begunjscica reef, Slovenia","19808",29.78,25.52,25.843635057496,24.4563529129403
"2389","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm","579897","61009","Hochalm TH13-1","17562",29.09,27.04,25.843635057496,24.4563529129403
"2390","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.39,27.22,"Riva di Solto","","397423","38167","Lombardian Alps, Riva di Solto Formation","10252",27.22,27.39,25.843635057496,24.4563529129403
"2391","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",26.53,29.61,"Koessen","Eiberg, Unit 2","293577","27947","Eiberg 19-2","7658",29.61,26.53,25.843635057496,24.4563529129403
"2392","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.77,26.81,"Calcare di Zu","","1467425","38082","Bellagio, Central Lombardy, Italy","70306",26.81,27.77,25.843635057496,24.4563529129403
"2393","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",26.53,29.61,"Koessen","Hochalm, Unit 4","293559","27941","Eiberg 11-1","7658",29.61,26.53,25.843635057496,24.4563529129403
"2394","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.59,26.79,"Calcare di Zu","","1467427","38083","Azzarola, Central Lombardy, Italy","70306",26.79,27.59,25.843635057496,24.4563529129403
"2395","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 2","293731","27992","Hochalm B22-1","7658",29.09,27.04,25.843635057496,24.4563529129403
"2396","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 3","294313","28098","Hochalm A13","7658",29.09,27.04,25.843635057496,24.4563529129403
"2397","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.47,26.93,"Calcare di Zu","","1467430","38118","Val Brembilla, Central Lombardy, Italy","70306",26.93,27.47,25.843635057496,24.4563529129403
"2398","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 2","293693","27980","Hochalm B11-3","7658",29.09,27.04,25.843635057496,24.4563529129403
"2399","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",26.53,29.61,"Koessen","Hochalm, Unit 3","293548","27939","Eiberg 9","7658",29.61,26.53,25.843635057496,24.4563529129403
"2400","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",26.53,29.61,"Koessen","Hochalm, Unit 3","293554","27940","Eiberg 10","7658",29.61,26.53,25.843635057496,24.4563529129403
"2401","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",26.53,29.61,"Koessen","Eiberg, Unit 3","293582","27948","Eiberg 20-6","7658",29.61,26.53,25.843635057496,24.4563529129403
"2402","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 4","294334","28104","Hochalm A19","7658",29.09,27.04,25.843635057496,24.4563529129403
"2403","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.79,26.8,"","","1467424","204938","Tremezzina, Lombardy","70306",26.8,27.79,25.843635057496,24.4563529129403
"2404","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 2","293726","27990","Hochalm B20","7658",29.09,27.04,25.843635057496,24.4563529129403
"2405","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Eiberg, Unit 2","294341","28107","Hochalm A36","7658",29.09,27.04,25.843635057496,24.4563529129403
"2406","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.71,26.76,"","","1467426","204921","Barni, Val Assina, Lombardy","70306",26.76,27.71,25.843635057496,24.4563529129403
"2407","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm","579851","61000","Hochalm TH2","17562",29.09,27.04,25.843635057496,24.4563529129403
"2408","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",26.53,29.61,"Koessen","Hochalm, Unit 2","293528","27935","Eiberg 5","7658",29.61,26.53,25.843635057496,24.4563529129403
"2409","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 3","294324","28101","Hochalm A16","7658",29.09,27.04,25.843635057496,24.4563529129403
"2410","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 3","294321","28100","Hochalm A15","7658",29.09,27.04,25.843635057496,24.4563529129403
"2411","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.5,26.86,"Calcare di Zu","","1467487","38115","Fuipiano, Central Lombardy, Italy","70306",26.86,27.5,25.843635057496,24.4563529129403
"2412","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.39,27.22,"Conchodon","","397506","38169","Lombardian Alps, Conchodon Formation","10252",27.22,27.39,25.843635057496,24.4563529129403
"2413","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 3","293741","28000","Hochalm A5","7658",29.09,27.04,25.843635057496,24.4563529129403
"2414","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm","579859","61001","Hochalm TH3-1","17562",29.09,27.04,25.843635057496,24.4563529129403
"2415","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 2","293711","27986","Hochalm B15","7658",29.09,27.04,25.843635057496,24.4563529129403
"2416","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm","580962","61134","Hochalm TH21","17562",29.09,27.04,25.843635057496,24.4563529129403
"2417","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 2","293715","27987","Hochalm B16","7658",29.09,27.04,25.843635057496,24.4563529129403
"2418","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm","580972","61136","Hochalm TH23","17562",29.09,27.04,25.843635057496,24.4563529129403
"2419","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 3","294298","28094","Hochalm A6","7658",29.09,27.04,25.843635057496,24.4563529129403
"2420","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",26.53,29.61,"Koessen","Hochalm, Unit 3","293541","27938","Eiberg 8","7658",29.61,26.53,25.843635057496,24.4563529129403
"2421","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm","579881","61007","Hochalm TH11","17562",29.09,27.04,25.843635057496,24.4563529129403
"2422","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 2","293681","27977","Hochalm B5","7658",29.09,27.04,25.843635057496,24.4563529129403
"2423","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.56,26.82,"Calcare di Zu","","1467428","38114","Brumano, Central Lombardy, Italy","70306",26.82,27.56,25.843635057496,24.4563529129403
"2424","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.39,27.22,"Zu Limestone","","397478","38168","Lombardian Alps, Zu Limestone Formation","10252",27.22,27.39,25.843635057496,24.4563529129403
"2425","F259",14,769,"201.4","Rhaetian","89.8","113","Atreta","Atreta",0,"Mollusca","Bivalvia","Pectinida","Dimyidae",27.04,29.09,"Koessen","Hochalm, Unit 2","293688","27979","Hochalm B10","7658",29.09,27.04,25.843635057496,24.4563529129403
"2426","F259",14,769,"201.4","Rhaetian","201.4","201.4","Austrirhynchia","Austrirhynchia",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",27.04,29.09,"Oberrhaet","","301621","29069","Steinplatte 1","7633",29.09,27.04,25.843635057496,24.4563529129403
"2427","F259",14,769,"201.4","Rhaetian","201.4","201.4","Austrirhynchia","Austrirhynchia",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",27.04,29.09,"Koessen","Hochalm","580970","61136","Hochalm TH23","17562",29.09,27.04,25.843635057496,24.4563529129403
"2428","F259",14,769,"201.4","Rhaetian","201.4","201.4","Austrirhynchia","Austrirhynchia",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",27.04,29.09,"Koessen","Hochalm, Unit 3","294332","28103","Hochalm A18","7658",29.09,27.04,25.843635057496,24.4563529129403
"2429","F259",14,769,"201.4","Rhaetian","201.4","201.4","Austrirhynchia","Austrirhynchia",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",27.04,29.09,"Kossen","","301996","29101","Steinplatte 3/2","7658",29.09,27.04,25.843635057496,24.4563529129403
"2430","F259",14,769,"201.4","Rhaetian","201.4","201.4","Austrirhynchia","Austrirhynchia",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",27.04,29.09,"Koessen","Hochalm, Unit 3","294327","28101","Hochalm A16","7658",29.09,27.04,25.843635057496,24.4563529129403
"2431","F259",14,769,"201.4","Rhaetian","201.4","201.4","Austrirhynchia","Austrirhynchia",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",27.04,29.09,"Koessen","","293642","27963","Steinplatte BR5","7631",29.09,27.04,25.843635057496,24.4563529129403
"2432","F259",14,769,"201.4","Rhaetian","201.4","201.4","Austrirhynchia","Austrirhynchia",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",27.04,29.09,"Oberrhaet","","301631","29070","Steinplatte 2","7633",29.09,27.04,25.843635057496,24.4563529129403
"2433","F259",14,769,"201.4","Rhaetian","201.4","201.4","Austrirhynchia","Austrirhynchia",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",26.53,29.61,"Oberrhaet","","301616","29067","Rotelwand","7633",29.61,26.53,25.843635057496,24.4563529129403
"2434","F259",14,769,"201.4","Rhaetian","201.4","201.4","Austrirhynchia","Austrirhynchia",1,"Brachiopoda","Rhynchonellata","Rhynchonellida","Austrirhynchidae",27.04,29.09,"Koessen","","293619","27960","Steinplatte BR2","7631",29.09,27.04,25.843635057496,24.4563529129403
"2435","F259",14,769,"201.4","Rhaetian","89.8","125.77","Avicula","Avicula",0,"Mollusca","Bivalvia","NoB","Aviculidae",27.7,26.55,"","","1467746","204951","Gaggio, Val Ritorta, Lombardy","70306",26.55,27.7,25.843635057496,24.4563529129403
"2436","F259",14,769,"201.4","Rhaetian","89.8","125.77","Avicula","Avicula",0,"Mollusca","Bivalvia","NoB","Aviculidae",27.63,26.73,"","","1467743","204975","San Pietro, Val dell'Oro, Civate","70306",26.73,27.63,25.843635057496,24.4563529129403
"2437","F259",14,769,"201.4","Rhaetian","89.8","125.77","Avicula","Avicula",0,"Mollusca","Bivalvia","NoB","Aviculidae",27.71,26.76,"","","1467385","204921","Barni, Val Assina, Lombardy","70306",26.76,27.71,25.843635057496,24.4563529129403
"2438","F259",14,769,"201.4","Rhaetian","89.8","125.77","Avicula","Avicula",0,"Mollusca","Bivalvia","NoB","Aviculidae",27.59,26.79,"Calcare di Zu","","1467384","38083","Azzarola, Central Lombardy, Italy","70306",26.79,27.59,25.843635057496,24.4563529129403
"2439","F259",14,769,"201.4","Rhaetian","89.8","125.77","Avicula","Avicula",0,"Mollusca","Bivalvia","NoB","Aviculidae",27.58,27.01,"","","1467392","204950","Val Taleggio, Lombardy","70306",27.01,27.58,25.843635057496,24.4563529129403
"2440","F259",14,769,"201.4","Rhaetian","89.8","125.77","Avicula","Avicula",0,"Mollusca","Bivalvia","NoB","Aviculidae",27.79,26.8,"","","1467415","204938","Tremezzina, Lombardy","70306",26.8,27.79,25.843635057496,24.4563529129403
"2441","F259",14,769,"201.4","Rhaetian","89.8","125.77","Avicula","Avicula",0,"Mollusca","Bivalvia","NoB","Aviculidae",27.39,27.22,"Zu Limestone","","397469","38168","Lombardian Alps, Zu Limestone Formation","10252",27.22,27.39,25.843635057496,24.4563529129403
"2442","F259",14,769,"201.4","Rhaetian","89.8","125.77","Avicula","Avicula",0,"Mollusca","Bivalvia","NoB","Aviculidae",27.47,26.93,"Calcare di Zu","","1467393","38118","Val Brembilla, Central Lombardy, Italy","70306",26.93,27.47,25.843635057496,24.4563529129403
"2443","F259",14,769,"201.4","Rhaetian","89.8","125.77","Avicula","Avicula",0,"Mollusca","Bivalvia","NoB","Aviculidae",26.95,27.41,"Hauptdolomit","","1637873","232113","Monte Bragone","26735",27.41,26.95,25.843635057496,24.4563529129403
"2444","F259",14,769,"201.4","Rhaetian","201.4","201.4","Bactrynium","Bactrynium",1,"Brachiopoda","Rhynchonellata","Thecideida","Bactryniidae",27.04,29.09,"Oberrhaet","","301629","29070","Steinplatte 2","7633",29.09,27.04,25.843635057496,24.4563529129403
"2445","F259",14,769,"201.4","Rhaetian","237","201.4","Bakevellia","Bakevellia (Bakevelloides)",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",27.04,29.09,"Koessen","Hochalm, Unit 2","293708","27985","Hochalm 14-3","7658",29.09,27.04,25.843635057496,24.4563529129403
"2446","F259",14,769,"201.4","Rhaetian","237","201.4","Bakevellia","Bakevellia (Bakevelloides)",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",27.04,29.09,"Koessen","Hochalm, Unit 3","293740","27999","Hochalm A3","7658",29.09,27.04,25.843635057496,24.4563529129403
"2447","F259",14,769,"201.4","Rhaetian","237","201.4","Bakevellia","Bakevellia (Bakevelloides)",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",26.53,29.61,"Koessen","Hochalm, Unit 2","293535","27937","Eiberg 7","7658",29.61,26.53,25.843635057496,24.4563529129403
"2448","F259",14,769,"201.4","Rhaetian","237","201.4","Bakevellia","Bakevellia (Bakevelloides)",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",27.04,29.09,"Koessen","Hochalm","579901","61010","Hochalm TH14","17562",29.09,27.04,25.843635057496,24.4563529129403
"2449","F259",14,769,"201.4","Rhaetian","237","201.4","Bakevellia","Bakevellia (Bakevelloides)",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",27.04,29.09,"Koessen","Hochalm, Unit 2","293718","27988","Hochalm B18","7658",29.09,27.04,25.843635057496,24.4563529129403
"2450","F259",14,769,"201.4","Rhaetian","237","201.4","Bakevellia","Bakevellia (Bakevelloides)",1,"Mollusca","Bivalvia","Ostreida","Bakevelliidae",27.04,29.09,"Koessen","Hochalm","579876","61005","Hochalm TH7","17562",29.09,27.04,25.843635057496,24.4563529129403
